date,naics3,nbonds,spr_avg,spr_p50,spr_std,nbonds*spr_avg
2010Q4,511,44,3.3746,3.9398,1.4244,148.4824
2011Q1,511,47,3.0521,3.2859,1.1556,143.4487
2011Q2,511,44,3.2192,3.5092,1.3058,141.6448
2011Q3,511,47,4.4381,4.6398,1.6875,208.5907
2011Q4,511,52,4.9731,5.4006,1.4496,258.6012
2012Q1,511,51,4.2902,4.5953,1.2479,218.8002
2012Q2,511,49,4.263,4.8265,1.3769,208.887
2012Q3,511,50,3.9905,4.2737,1.4456,199.525
2012Q4,511,48,3.6801,3.5698,1.5684,176.6448
2013Q1,511,52,3.4875,3.3309,1.5811,181.35
2013Q2,511,53,3.3449,3.0208,1.6113,177.2797
2013Q3,511,51,3.2315,2.6575,1.5515,164.8065
2013Q4,511,43,2.9385,2.3082,1.633,126.3555
2014Q1,511,40,2.7799,2.1026,1.6755,111.196
2014Q2,511,33,2.1918,1.4939,1.4884,72.3294
2014Q3,511,32,2.3559,1.568,1.5915,75.3888
2014Q4,511,30,2.5749,1.9309,1.594,77.247
2015Q1,511,30,2.5811,1.8108,1.6345,77.433
2015Q2,511,27,2.6088,1.7008,1.7557,70.4376
2015Q3,511,21,3.2195,2.7282,1.8132,67.6095
2015Q4,511,17,3.6167,3.408,1.6879,61.4839
2016Q1,511,4,3.7954,3.6137,1.9174,15.1816
1985Q1,512,3,0.5041,0.4806,0.1267,1.5123
1985Q2,512,3,0.7611,0.6465,0.2581,2.2833
1985Q3,512,3,0.7641,0.7084,0.1129,2.2923
1985Q4,512,3,0.9077,0.9461,0.1066,2.7231
1986Q1,512,3,1.1366,1.0728,0.1135,3.4098
1986Q2,512,3,0.9598,0.9423,0.1438,2.8794
1986Q3,512,3,1.6158,1.5207,0.249,4.8474
1986Q4,512,3,1.341,1.3561,0.0465,4.023
1987Q1,512,3,0.7758,0.7593,0.0298,2.3274
1987Q2,512,3,0.9494,0.9145,0.0673,2.8482
1987Q3,512,3,0.9407,0.9621,0.0851,2.8221
1987Q4,512,3,1.0575,1.0546,0.0656,3.1725
1988Q1,512,3,0.8558,0.868,0.0578,2.5674
1988Q2,512,3,0.6568,0.6325,0.1149,1.9704
1988Q3,512,3,0.67,0.669,0.1185,2.01
1988Q4,512,3,0.8479,0.8294,0.0876,2.5437
1989Q1,512,3,0.6345,0.6585,0.1181,1.9035
1989Q2,512,3,1.182,0.8793,0.605,3.546
1989Q3,512,3,1.946,1.7393,0.3994,5.838
1989Q4,512,3,1.4881,1.4731,0.0553,4.4643
1990Q1,512,3,1.5267,1.5181,0.0342,4.5801
1990Q2,512,3,0.8415,0.8644,0.0426,2.5245
1990Q3,512,3,0.8475,0.8494,0.0701,2.5425
1990Q4,512,3,1.0927,1.1015,0.0191,3.2781
1991Q1,512,1,1.253,1.253,,1.253
1992Q1,512,6,1.2828,1.2449,0.6843,7.6968
1992Q2,512,6,1.2566,1.2193,0.6473,7.5396
1992Q3,512,10,2.0831,1.6293,1.762,20.831
1992Q4,512,12,2.2867,1.6953,1.7183,27.4404
1993Q1,512,20,2.1411,2.0685,1.3144,42.822
1993Q2,512,21,2.1443,2.1407,1.2617,45.0303
1993Q3,512,27,1.8582,1.7635,1.1438,50.1714
1993Q4,512,29,1.8536,1.7452,1.0239,53.7544
1994Q1,512,30,1.8952,2.0192,0.97,56.856
1994Q2,512,30,2.1226,2.2101,0.7814,63.678
1994Q3,512,18,1.7514,1.7384,0.9254,31.5252
1994Q4,512,18,1.8182,1.7718,0.7368,32.7276
1995Q1,512,18,1.7487,1.819,0.8478,31.4766
1995Q2,512,19,1.6224,1.29,1.0198,30.8256
1995Q3,512,27,1.4811,1.4231,0.8053,39.9897
1995Q4,512,30,1.5219,1.4811,0.76,45.657
1996Q1,512,36,1.1944,1.3361,0.4941,42.9984
1996Q2,512,48,0.9681,1.1035,0.5422,46.4688
1996Q3,512,43,1.0424,1.2905,0.5178,44.8232
1996Q4,512,48,0.9156,0.995,0.4788,43.9488
1997Q1,512,41,0.8507,1.019,0.4139,34.8787
1997Q2,512,44,0.7526,0.9095,0.386,33.1144
1997Q3,512,41,0.7346,0.8592,0.3242,30.1186
1997Q4,512,53,0.8433,1.0058,0.3236,44.6949
1998Q1,512,59,0.8312,0.9568,0.312,49.0408
1998Q2,512,60,0.7231,0.8331,0.3457,43.386
1998Q3,512,64,1.0358,1.1209,0.5062,66.2912
1998Q4,512,71,0.9266,0.9612,0.3807,65.7886
1999Q1,512,71,0.7597,0.8603,0.3046,53.9387
1999Q2,512,69,0.9252,0.9552,0.3183,63.8388
1999Q3,512,61,1.0771,1.207,0.3376,65.7031
1999Q4,512,60,0.9997,1.0984,0.2657,59.982
2000Q1,512,60,1.1683,1.1699,0.4063,70.098
2000Q2,512,57,1.5428,1.5618,0.475,87.9396
2000Q3,512,57,1.4448,1.4477,0.4921,82.3536
2000Q4,512,15,0.9836,0.9078,0.2255,14.754
2001Q1,512,15,0.8302,0.8081,0.3999,12.453
2001Q2,512,12,0.7675,0.6994,0.2455,9.21
2001Q3,512,18,0.9365,1.0214,0.2772,16.857
2001Q4,512,30,1.9166,1.3243,1.5078,57.498
2002Q1,512,30,1.5836,1.2787,0.9435,47.508
2002Q2,512,38,1.5497,1.1102,1.161,58.8886
2002Q3,512,41,2.1797,1.7875,1.4155,89.3677
2002Q4,512,35,1.6502,1.4806,0.9349,57.757
2003Q1,512,33,1.2846,1.3185,0.2788,42.3918
2003Q2,512,33,1.024,1.0385,0.2746,33.792
2003Q3,512,28,0.8982,0.9402,0.2626,25.1496
2003Q4,512,27,0.8337,0.8434,0.2089,22.5099
2004Q1,512,24,0.9608,0.8741,0.3385,23.0592
2004Q2,512,24,0.9196,0.8387,0.3111,22.0704
2004Q3,512,23,0.9723,0.8642,0.3898,22.3629
2004Q4,512,24,0.7843,0.6735,0.4374,18.8232
2005Q1,512,23,0.7751,0.6891,0.3345,17.8273
2005Q2,512,21,0.9349,0.8034,0.3729,19.6329
2005Q3,512,21,0.8244,0.7427,0.3716,17.3124
2005Q4,512,19,0.8877,0.9156,0.3133,16.8663
2006Q1,512,15,0.8309,0.8004,0.263,12.4635
2006Q2,512,14,0.7893,0.7799,0.218,11.0502
2006Q3,512,15,0.7962,0.7359,0.1304,11.943
2006Q4,512,24,0.8895,0.7911,0.3072,21.348
2007Q1,512,27,0.8201,0.6607,0.3151,22.1427
2007Q2,512,27,0.8646,0.6657,0.3696,23.3442
2007Q3,512,30,1.1806,1.0389,0.3514,35.418
2007Q4,512,31,1.3711,1.2312,0.443,42.5041
2008Q1,512,33,1.899,1.5656,0.6935,62.667
2008Q2,512,33,1.7114,1.3995,0.6625,56.4762
2008Q3,512,33,2.1949,2.0952,0.9684,72.4317
2008Q4,512,34,3.9878,3.4551,1.5598,135.5852
2009Q1,512,37,2.7444,2.3475,1.0296,101.5428
2009Q2,512,39,1.9474,1.6614,0.8748,75.9486
2009Q3,512,39,1.1538,0.9974,0.4794,44.9982
2009Q4,512,39,1.0069,1.0073,0.3912,39.2691
2010Q1,512,41,0.8558,0.8513,0.3786,35.0878
2010Q2,512,45,0.9148,0.7599,0.5136,41.166
2010Q3,512,48,1.2269,0.7499,1.2533,58.8912
2010Q4,512,51,1.247,1.0129,1.2226,63.597
2011Q1,512,50,1.2141,0.9737,1.0915,60.705
2011Q2,512,54,1.3024,1.0541,1.1711,70.3296
2011Q3,512,63,1.5807,1.2216,1.4354,99.5841
2011Q4,512,71,1.6079,1.4957,1.2585,114.1609
2012Q1,512,79,1.3094,1.0538,1.1216,103.4426
2012Q2,512,81,1.4426,1.0748,1.1647,116.8506
2012Q3,512,87,1.2526,0.8942,1.0886,108.9762
2012Q4,512,90,1.1423,0.9294,1.0593,102.807
2013Q1,512,99,1.2433,0.8954,1.0823,123.0867
2013Q2,512,98,1.2484,0.9777,1.0286,122.3432
2013Q3,512,96,1.2576,0.88,1.0325,120.7296
2013Q4,512,95,1.1941,0.916,1.0371,113.4395
2014Q1,512,93,1.0936,0.7936,1.08,101.7048
2014Q2,512,90,0.8604,0.804,0.6474,77.436
2014Q3,512,87,0.9554,0.9033,0.7206,83.1198
2014Q4,512,86,1.1182,1.0226,0.8722,96.1652
2015Q1,512,84,1.0943,1.0587,0.8323,91.9212
2015Q2,512,84,1.1633,1.0921,0.8229,97.7172
2015Q3,512,80,1.3935,1.2849,0.9136,111.48
2015Q4,512,75,1.3612,1.2449,0.9595,102.09
2016Q1,512,25,1.7288,1.5572,1.1795,43.22
1973Q1,515,9,0.8594,0.8397,0.3032,7.7346
1973Q2,515,9,0.8196,0.7872,0.3453,7.3764
1973Q3,515,9,0.6562,0.7111,0.3905,5.9058
1973Q4,515,9,1.0136,0.9925,0.3703,9.1224
1974Q1,515,9,0.886,0.9002,0.3563,7.974
1974Q2,515,9,0.9294,0.8221,0.3812,8.3646
1974Q3,515,9,2.1056,2.0851,0.5066,18.9504
1974Q4,515,9,3.0019,3.2837,1.0824,27.0171
1975Q1,515,9,1.9064,2.1157,0.7114,17.1576
1975Q2,515,9,1.3683,1.3911,0.4665,12.3147
1975Q3,515,9,1.3022,1.2333,0.4841,11.7198
1975Q4,515,9,1.1947,1.2539,0.5102,10.7523
1976Q1,515,9,0.9686,1.1378,0.4071,8.7174
1976Q2,515,9,0.9774,0.9675,0.4047,8.7966
1976Q3,515,9,0.7666,0.6724,0.3527,6.8994
1976Q4,515,9,0.8145,0.6172,0.4444,7.3305
1977Q1,515,9,0.744,0.7007,0.3278,6.696
1977Q2,515,9,0.5789,0.4104,0.3171,5.2101
1977Q3,515,9,0.566,0.4171,0.2942,5.094
1977Q4,515,9,0.5797,0.4385,0.3053,5.2173
1978Q1,515,9,0.4829,0.3773,0.2411,4.3461
1978Q2,515,6,0.4439,0.422,0.2474,2.6634
1978Q3,515,8,0.3166,0.1237,0.3089,2.5328
1978Q4,515,4,0.5059,0.5773,0.2352,2.0236
1979Q1,515,4,0.5855,0.7011,0.2871,2.342
1979Q2,515,7,0.4588,0.3419,0.3293,3.2116
1979Q3,515,5,0.4085,0.539,0.2873,2.0425
1979Q4,515,4,0.6099,0.6961,0.2701,2.4396
1980Q1,515,6,0.8232,0.9442,0.4201,4.9392
1980Q2,515,6,0.7572,0.7985,0.2502,4.5432
1980Q3,515,5,0.6175,0.6868,0.3512,3.0875
1980Q4,515,3,0.686,0.6913,0.1512,2.058
1981Q1,515,3,0.2283,0.0749,0.2843,0.6849
1981Q2,515,5,0.395,0.2534,0.3814,1.975
1981Q3,515,4,0.3048,0.2565,0.2112,1.2192
1981Q4,515,9,0.5828,0.668,0.3396,5.2452
1982Q1,515,9,0.4961,0.4333,0.3307,4.4649
1982Q2,515,9,0.45,0.4207,0.1692,4.05
1982Q3,515,7,0.7829,0.6745,0.2549,5.4803
1982Q4,515,9,0.5611,0.5195,0.2635,5.0499
1983Q1,515,9,0.4454,0.3857,0.1992,4.0086
1983Q2,515,7,0.2586,0.1893,0.2384,1.8102
1983Q3,515,5,0.2794,0.2558,0.1557,1.397
1983Q4,515,8,0.3228,0.3694,0.1335,2.5824
1984Q1,515,5,0.4075,0.4364,0.123,2.0375
1984Q2,515,6,0.3472,0.3233,0.1545,2.0832
1984Q3,515,6,0.4127,0.4426,0.1506,2.4762
1984Q4,515,5,0.3175,0.3735,0.1247,1.5875
1985Q1,515,4,0.2655,0.2935,0.082,1.062
1985Q2,515,5,0.239,0.2929,0.0899,1.195
1985Q3,515,5,0.3393,0.396,0.2089,1.6965
1985Q4,515,7,0.3905,0.3757,0.22,2.7335
1986Q1,515,9,0.6557,0.5911,0.3951,5.9013
1986Q2,515,8,0.718,0.7212,0.3172,5.744
1986Q3,515,9,0.9371,0.9183,0.2778,8.4339
1986Q4,515,6,0.7089,0.727,0.2739,4.2534
1987Q1,515,6,0.508,0.5148,0.1848,3.048
1987Q2,515,6,0.5781,0.5628,0.2186,3.4686
1987Q3,515,4,0.4302,0.4766,0.1609,1.7208
1987Q4,515,6,0.4611,0.4347,0.1894,2.7666
1988Q1,515,6,0.4721,0.3945,0.1776,2.8326
1988Q2,515,4,0.298,0.2882,0.1015,1.192
1988Q3,515,4,0.405,0.3953,0.1795,1.62
1988Q4,515,6,0.6318,0.7467,0.3476,3.7908
1989Q1,515,6,0.7603,0.7316,0.4422,4.5618
1989Q2,515,6,0.903,0.7581,0.3008,5.418
1989Q3,515,6,0.8669,1.0235,0.3425,5.2014
1989Q4,515,6,1.0588,1.0987,0.1106,6.3528
1990Q1,515,6,0.8071,0.8819,0.2641,4.8426
1990Q2,515,6,0.6271,0.7659,0.326,3.7626
1990Q3,515,6,0.5215,0.5498,0.3101,3.129
1990Q4,515,7,0.9526,1.1358,0.2692,6.6682
1991Q1,515,9,0.864,0.7966,0.2475,7.776
1991Q2,515,8,0.8279,0.751,0.1907,6.6232
1991Q3,515,14,1.1964,0.9559,0.592,16.7496
1991Q4,515,18,1.4668,1.5991,0.6187,26.4024
1992Q1,515,24,1.2734,1.3332,0.5844,30.5616
1992Q2,515,34,1.2546,1.266,0.5617,42.6564
1992Q3,515,42,1.2109,1.1666,0.4385,50.8578
1992Q4,515,39,1.6369,1.6922,0.7243,63.8391
1993Q1,515,49,1.4453,1.4404,0.4778,70.8197
1993Q2,515,51,1.3719,1.5,0.3523,69.9669
1993Q3,515,66,1.3903,1.4084,0.376,91.7598
1993Q4,515,71,1.2498,1.1061,0.4267,88.7358
1994Q1,515,72,1.1836,1.1522,0.3979,85.2192
1994Q2,515,78,1.4561,1.5339,0.4942,113.5758
1994Q3,515,78,1.4336,1.3968,0.4266,111.8208
1994Q4,515,78,1.6166,1.5503,0.5356,126.0948
1995Q1,515,78,1.6929,1.6061,0.5115,132.0462
1995Q2,515,79,1.6612,1.5255,0.5455,131.2348
1995Q3,515,81,1.7854,1.778,0.6115,144.6174
1995Q4,515,66,1.8833,1.8231,0.6169,124.2978
1996Q1,515,71,1.6405,1.6602,0.5908,116.4755
1996Q2,515,75,1.7779,1.8333,0.6207,133.3425
1996Q3,515,66,1.7515,1.8232,0.5937,115.599
1996Q4,515,66,1.9683,1.8885,0.7232,129.9078
1997Q1,515,63,1.4636,1.379,0.5272,92.2068
1997Q2,515,65,1.3803,1.3428,0.4662,89.7195
1997Q3,515,67,1.296,1.32,0.45,86.832
1997Q4,515,74,1.4253,1.3842,0.5537,105.4722
1998Q1,515,60,1.4135,1.4108,0.6261,84.81
1998Q2,515,72,1.1756,1.0203,0.5036,84.6432
1998Q3,515,85,1.7837,1.5949,1.466,151.6145
1998Q4,515,91,1.9891,1.5062,2.0719,181.0081
1999Q1,515,95,1.5279,1.1659,1.6923,145.1505
1999Q2,515,93,1.3215,1.25,0.3931,122.8995
1999Q3,515,91,1.8183,1.561,1.5101,165.4653
1999Q4,515,95,1.897,1.2733,2.5245,180.215
2000Q1,515,72,2.3148,1.5377,3.367,166.6656
2000Q2,515,73,3.1757,2.0218,4.5734,231.8261
2000Q3,515,77,3.4487,2.0887,4.9669,265.5499
2000Q4,515,89,4.2598,2.5136,5.7886,379.1222
2001Q1,515,92,4.1249,2.2942,6.407,379.4908
2001Q2,515,99,3.1446,1.8677,3.5175,311.3154
2001Q3,515,102,3.8196,2.1273,4.6789,389.5992
2001Q4,515,107,4.2888,2.3614,6.1923,458.9016
2002Q1,515,103,4.6243,2.4763,6.4558,476.3029
2002Q2,515,107,6.8829,3.5987,8.6236,736.4703
2002Q3,515,99,6.3609,4.5558,7.0055,629.7291
2002Q4,515,105,4.7976,2.8763,6.5749,503.748
2003Q1,515,109,4.6444,1.8248,5.8858,506.2396
2003Q2,515,111,3.2382,1.3358,3.8143,359.4402
2003Q3,515,116,3.3752,1.2163,4.6935,391.5232
2003Q4,515,124,2.8849,1.0129,4.1069,357.7276
2004Q1,515,119,2.4058,1.0783,3.2197,286.2902
2004Q2,515,113,2.0533,1.1029,3.5963,232.0229
2004Q3,515,107,1.894,1.7163,1.1118,202.658
2004Q4,515,111,1.4437,1.312,0.7189,160.2507
2005Q1,515,61,1.5805,1.3488,0.7811,96.4105
2005Q2,515,63,2.3943,2.4764,1.0021,150.8409
2005Q3,515,63,2.2527,2.2914,1.0775,141.9201
2005Q4,515,60,2.3436,2.4366,0.8982,140.616
2006Q1,515,61,2.1665,2.0467,1.1022,132.1565
2006Q2,515,58,2.0061,1.9392,1.0257,116.3538
2006Q3,515,56,2.1651,2.0717,1.0883,121.2456
2006Q4,515,70,2.2165,1.9794,1.239,155.155
2007Q1,515,71,1.9904,1.8972,1.073,141.3184
2007Q2,515,75,1.9743,1.7773,1.134,148.0725
2007Q3,515,71,2.9029,2.6828,1.3251,206.1059
2007Q4,515,85,2.9409,2.328,1.4134,249.9765
2008Q1,515,87,4.2235,3.6191,2.0368,367.4445
2008Q2,515,89,3.7152,2.8983,1.813,330.6528
2008Q3,515,91,4.6604,4.1093,2.8042,424.0964
2008Q4,515,89,7.9199,7.9741,2.3121,704.8711
2009Q1,515,96,6.6888,6.3061,3.2816,642.1248
2009Q2,515,106,5.1542,4.6332,3.132,546.3452
2009Q3,515,124,3.4585,2.3493,2.0775,428.854
2009Q4,515,131,2.8305,2.1365,1.7107,370.7955
2010Q1,515,135,2.3523,1.8018,1.4622,317.5605
2010Q2,515,133,2.3192,1.8717,1.3748,308.4536
2010Q3,515,132,2.3458,1.9015,1.394,309.6456
2010Q4,515,141,2.1169,1.7488,1.1897,298.4829
2011Q1,515,151,1.8355,1.6244,0.9793,277.1605
2011Q2,515,150,1.7287,1.5862,0.7906,259.305
2011Q3,515,147,2.3351,2.0842,1.1529,343.2597
2011Q4,515,150,2.4207,2.2421,0.903,363.105
2012Q1,515,137,1.9361,1.8569,0.8075,265.2457
2012Q2,515,132,2.0123,1.9494,0.9447,265.6236
2012Q3,515,139,1.8115,1.6377,0.9053,251.7985
2012Q4,515,138,1.6207,1.5208,0.8452,223.6566
2013Q1,515,140,1.8459,1.7286,0.9482,258.426
2013Q2,515,137,1.9555,1.8533,0.9198,267.9035
2013Q3,515,135,2.2504,2.2013,0.9461,303.804
2013Q4,515,127,2.1326,1.9628,0.9876,270.8402
2014Q1,515,125,1.6605,1.4612,0.8508,207.5625
2014Q2,515,120,1.3358,1.1066,0.7913,160.296
2014Q3,515,118,1.4349,1.0828,0.9078,169.3182
2014Q4,515,113,1.676,1.4099,0.9147,189.388
2015Q1,515,112,1.8126,1.4249,0.9877,203.0112
2015Q2,515,108,2.1928,2.1505,0.9632,236.8224
2015Q3,515,108,2.5824,2.4941,1.0888,278.8992
2015Q4,515,107,2.5682,2.4434,1.1447,274.7974
2016Q1,515,35,2.9424,2.8281,1.1995,102.984
2012Q4,516,6,0.6356,0.5943,0.2771,3.8136
2013Q1,516,9,0.6544,0.588,0.2939,5.8896
2013Q2,516,9,0.7155,0.6341,0.3539,6.4395
2013Q3,516,9,0.68,0.6523,0.317,6.12
2013Q4,516,9,0.649,0.6294,0.2897,5.841
2014Q1,516,9,0.5064,0.3709,0.2903,4.5576
2014Q2,516,9,0.4829,0.3076,0.3113,4.3461
2014Q3,516,9,0.5106,0.3301,0.3046,4.5954
2014Q4,516,7,0.7796,0.5069,0.3909,5.4572
1973Q1,517,15,1.1693,0.9266,0.446,17.5395
1973Q2,517,17,1.141,0.8818,0.5574,19.397
1973Q3,517,18,0.9571,0.6247,0.7186,17.2278
1973Q4,517,18,1.4628,1.1034,0.6081,26.3304
1974Q1,517,18,1.3185,1.0944,0.5188,23.733
1974Q2,517,21,1.8093,1.4161,0.9516,37.9953
1974Q3,517,21,2.9925,2.4042,1.6508,62.8425
1974Q4,517,21,3.5202,2.2725,2.6407,73.9242
1975Q1,517,21,2.4653,1.245,2.0513,51.7713
1975Q2,517,23,2.0299,1.3233,1.6218,46.6877
1975Q3,517,24,1.7227,1.322,1.2167,41.3448
1975Q4,517,29,1.3316,1.1119,1.2724,38.6164
1976Q1,517,24,1.1851,0.9495,0.8844,28.4424
1976Q2,517,24,1.1868,0.9728,0.7829,28.4832
1976Q3,517,24,0.9534,0.6823,0.7031,22.8816
1976Q4,517,26,1.0838,0.7275,0.8515,28.1788
1977Q1,517,27,1.0894,0.7068,0.7807,29.4138
1977Q2,517,27,0.9272,0.6056,0.7718,25.0344
1977Q3,517,27,0.9083,0.5734,0.7411,24.5241
1977Q4,517,27,0.8953,0.5196,0.7172,24.1731
1978Q1,517,26,0.8415,0.4705,0.7469,21.879
1978Q2,517,26,0.8305,0.5574,0.759,21.593
1978Q3,517,24,0.7795,0.5183,0.6943,18.708
1978Q4,517,24,0.7826,0.4708,0.7612,18.7824
1979Q1,517,26,0.7961,0.5942,0.7425,20.6986
1979Q2,517,27,0.7421,0.3667,0.8186,20.0367
1979Q3,517,21,0.8696,0.5513,0.8529,18.2616
1979Q4,517,26,0.9788,0.5798,0.994,25.4488
1980Q1,517,27,1.0479,0.4701,1.1392,28.2933
1980Q2,517,24,1.0475,0.487,1.0866,25.14
1980Q3,517,25,1.4188,1.0835,1.023,35.47
1980Q4,517,30,1.4965,0.9144,1.2354,44.895
1981Q1,517,26,1.7624,1.3937,1.3762,45.8224
1981Q2,517,33,1.7627,1.4958,1.389,58.1691
1981Q3,517,34,1.5502,0.9988,1.2737,52.7068
1981Q4,517,39,1.4159,0.923,1.3086,55.2201
1982Q1,517,39,1.7583,1.2833,1.4313,68.5737
1982Q2,517,39,1.773,1.1596,1.3914,69.147
1982Q3,517,42,1.5107,0.9969,1.1789,63.4494
1982Q4,517,41,1.3965,0.9826,1.1872,57.2565
1983Q1,517,36,1.1174,0.6666,1.0104,40.2264
1983Q2,517,35,1.0847,0.8988,0.7759,37.9645
1983Q3,517,45,0.9951,0.9948,0.5588,44.7795
1983Q4,517,44,0.9574,1.0528,0.4275,42.1256
1984Q1,517,49,0.8166,0.8492,0.3535,40.0134
1984Q2,517,83,0.6436,0.6326,0.3082,53.4188
1984Q3,517,159,0.5754,0.5219,0.32,91.4886
1984Q4,517,149,0.5709,0.4306,0.5084,85.0641
1985Q1,517,146,0.6003,0.406,0.8189,87.6438
1985Q2,517,116,0.6626,0.3524,1.0016,76.8616
1985Q3,517,103,0.6737,0.2765,1.0037,69.3911
1985Q4,517,149,0.7392,0.3639,1.0149,110.1408
1986Q1,517,184,1.0245,0.5437,1.2161,188.508
1986Q2,517,212,1.1513,0.8394,1.0992,244.0756
1986Q3,517,239,1.19,0.8426,1.6523,284.41
1986Q4,517,233,1.0797,0.7065,1.4857,251.5701
1987Q1,517,228,0.9368,0.5671,1.2883,213.5904
1987Q2,517,232,1.0688,0.7341,2.177,247.9616
1987Q3,517,230,0.854,0.6587,1.2284,196.42
1987Q4,517,256,1.1205,0.7711,2.5475,286.848
1988Q1,517,238,0.9922,0.6772,1.3586,236.1436
1988Q2,517,247,0.8416,0.6181,1.1696,207.8752
1988Q3,517,256,0.8094,0.5465,1.4497,207.2064
1988Q4,517,246,0.8781,0.5723,1.6057,216.0126
1989Q1,517,266,1.1669,0.649,3.3447,310.3954
1989Q2,517,254,1.0551,0.6765,2.2169,267.9954
1989Q3,517,225,1.183,0.8082,2.0995,266.175
1989Q4,517,245,1.2739,0.8667,2.8933,312.1055
1990Q1,517,261,1.1643,0.7698,2.864,303.8823
1990Q2,517,271,0.8954,0.7302,1.219,242.6534
1990Q3,517,266,0.8017,0.6771,0.6931,213.2522
1990Q4,517,269,0.9373,0.7786,0.7767,252.1337
1991Q1,517,249,0.9585,0.7469,1.6721,238.6665
1991Q2,517,240,1.0346,0.6875,2.144,248.304
1991Q3,517,244,0.9638,0.6536,1.6097,235.1672
1991Q4,517,231,1.0122,0.6962,1.4856,233.8182
1992Q1,517,272,0.8779,0.6089,1.2199,238.7888
1992Q2,517,280,0.8922,0.5969,1.2483,249.816
1992Q3,517,263,0.9916,0.7685,1.0025,260.7908
1992Q4,517,285,0.8488,0.6653,0.8925,241.908
1993Q1,517,270,0.9722,0.7889,0.8888,262.494
1993Q2,517,277,0.9272,0.6868,1.0358,256.8344
1993Q3,517,282,1.1402,0.6948,1.7321,321.5364
1993Q4,517,283,1.0455,0.6397,1.5126,295.8765
1994Q1,517,295,1.0318,0.5442,1.8235,304.381
1994Q2,517,364,1.1628,0.5162,2.4372,423.2592
1994Q3,517,383,1.2058,0.5429,2.6311,461.8214
1994Q4,517,386,1.3759,0.5492,3.6367,531.0974
1995Q1,517,393,1.4023,0.5714,3.5925,551.1039
1995Q2,517,411,1.5132,0.6066,3.2597,621.9252
1995Q3,517,425,1.5283,0.6271,3.3263,649.5275
1995Q4,517,434,1.5831,0.6439,3.168,687.0654
1996Q1,517,429,1.4838,0.6191,2.8658,636.5502
1996Q2,517,457,1.7018,0.6267,3.3598,777.7226
1996Q3,517,493,1.9572,0.6489,3.8536,964.8996
1996Q4,517,497,2.1303,0.6615,4.457,1058.7591
1997Q1,517,512,2.1405,0.6318,4.6078,1095.936
1997Q2,517,524,1.8154,0.6407,3.8462,951.2696
1997Q3,517,552,1.8611,0.6694,3.9062,1027.3272
1997Q4,517,590,2.1488,0.8753,3.9706,1267.792
1998Q1,517,643,1.8912,0.9411,2.5209,1216.0416
1998Q2,517,543,1.9898,0.8537,2.783,1080.4614
1998Q3,517,550,2.7293,1.3445,3.727,1501.115
1998Q4,517,565,2.9137,1.3462,4.0845,1646.2405
1999Q1,517,585,2.4528,1.0515,3.5543,1434.888
1999Q2,517,607,2.4127,1.174,3.1045,1464.5089
1999Q3,517,550,3.0795,1.4219,3.638,1693.725
1999Q4,517,574,3.0912,1.3607,3.7334,1774.3488
2000Q1,517,582,3.2303,1.6372,3.43,1880.0346
2000Q2,517,590,4.1215,2.3173,3.989,2431.685
2000Q3,517,631,5.1628,2.5523,5.5613,3257.7268
2000Q4,517,600,5.8699,2.7012,6.251,3521.94
2001Q1,517,567,5.1659,2.3732,5.9019,2929.0653
2001Q2,517,533,6.1595,2.08,7.8795,3283.0135
2001Q3,517,511,6.5656,2.0325,8.8628,3355.0216
2001Q4,517,510,5.322,1.9155,7.6716,2714.22
2002Q1,517,507,4.6019,2.0579,6.5601,2333.1633
2002Q2,517,501,5.2237,2.6974,6.0785,2617.0737
2002Q3,517,537,7.005,3.3124,6.8023,3761.685
2002Q4,517,545,5.6759,2.5532,6.8866,3093.3655
2003Q1,517,567,4.7086,2.1448,6.3794,2669.7762
2003Q2,517,610,3.4725,1.6779,4.55,2118.225
2003Q3,517,599,3.1096,1.3345,4.5524,1862.6504
2003Q4,517,594,2.8436,1.2075,4.5848,1689.0984
2004Q1,517,585,2.747,1.2095,4.0768,1606.995
2004Q2,517,563,2.6212,1.2696,3.6401,1475.7356
2004Q3,517,557,2.7192,1.3005,3.3757,1514.5944
2004Q4,517,568,2.4167,1.1505,2.9277,1372.6856
2005Q1,517,501,2.4292,1.1238,2.9827,1217.0292
2005Q2,517,518,2.803,1.2638,3.6295,1451.954
2005Q3,517,526,2.4251,1.2775,3.0832,1275.6026
2005Q4,517,501,2.4913,1.4685,3.2761,1248.1413
2006Q1,517,529,2.4021,1.3332,3.6296,1270.7109
2006Q2,517,526,2.1284,1.2507,2.9402,1119.5384
2006Q3,517,529,2.0462,1.2515,2.2635,1082.4398
2006Q4,517,494,1.7104,1.1814,1.4848,844.9376
2007Q1,517,506,1.5261,1.0348,1.363,772.2066
2007Q2,517,534,1.486,1.1194,1.0217,793.524
2007Q3,517,554,1.9889,1.5171,1.1525,1101.8506
2007Q4,517,538,2.2158,1.8042,1.3852,1192.1004
2008Q1,517,556,3.3334,2.4943,2.1653,1853.3704
2008Q2,517,592,2.8626,2.3212,1.57,1694.6592
2008Q3,517,611,3.6447,2.8672,1.9578,2226.9117
2008Q4,517,607,6.5462,5.13,4.2148,3973.5434
2009Q1,517,611,5.0258,3.9485,3.2905,3070.7638
